service_id,labor_id,labor_type,labor_name,labor_category,labor_price,labor_created_at,labor_start_date,labor_end_date,alfred,shop,created_at,schedule_date,client_type,paying_customer,state_service,start_address_id,start_address_point,end_address_id,end_address_point,city,address_id,address_point,address_name,labor_sequence,is_static,is_dynamic,date
253151,349147,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-10 14:26:58.127000-05:00,2026-11-11 16:11:00-05:00,2026-11-11 17:41:00-05:00,26348,,2026-11-11 14:26:58.033000-05:00,2026-11-11 17:00:00-05:00,B2B,31425.0,COMPLETED,17793.0,POINT (-74.05576889999999 4.712595600000001),139226.0,POINT (-74.0492671 4.686537599999999),149,35906.0,POINT (-74.10570919999999 4.7142156),Casa,0,False,True,2026-11-11
254850,351002,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-13 13:35:14.035000-05:00,2026-11-11 17:09:00-05:00,2026-11-11 18:26:00-05:00,68168,,2026-11-11 13:35:13.974000-05:00,2026-11-11 17:30:00-05:00,B2B,67165.0,COMPLETED,28557.0,POINT (-74.06817868351936 4.700979706297474),109443.0,POINT (-74.0283196 4.700622699999999),149,120850.0,POINT (-74.0293686 4.7648946),Apartamento,0,False,True,2026-11-11
255804,352016,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-16 11:49:57.340000-05:00,2026-11-11 14:07:00-05:00,2026-11-11 15:10:00-05:00,719,,2026-11-11 11:49:57.231000-05:00,2026-11-11 14:30:00-05:00,B2B,20261.0,COMPLETED,88962.0,POINT (-74.0664381 4.6704091),140650.0,POINT (-74.0514877 4.706720499999999),149,9575.0,POINT (-74.1474839 4.6118768),Apartamento,0,False,True,2026-11-11
255874,352091,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-16 14:07:18.819000-05:00,2026-11-11 15:59:00-05:00,2026-11-11 17:45:00-05:00,11988,,2026-11-11 14:07:18.706000-05:00,2026-11-11 17:00:00-05:00,B2B,55818.0,COMPLETED,10.0,POINT (-74.075015 4.69416),140684.0,POINT (-74.0351012 4.7383929),149,20721.0,POINT (-74.0286017 4.9203296),casa,0,False,True,2026-11-11
256376,352612,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-17 10:02:26.200000-05:00,2026-11-11 12:55:00-05:00,2026-11-11 14:20:00-05:00,70934,,2026-11-11 10:02:26.135000-05:00,2026-11-11 13:00:00-05:00,B2B,46829.0,COMPLETED,674.0,POINT (-74.1145559 4.6716483),106761.0,POINT (-74.0545854 4.676626199999999),149,128219.0,POINT (-74.19197489999999 4.6331451),Casa,0,False,True,2026-11-11
257012,353307,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-18 12:13:38.284000-05:00,2026-11-11 15:58:00-05:00,2026-11-11 17:30:00-05:00,11712,,2026-11-11 12:13:38.216000-05:00,2026-11-11 16:00:00-05:00,B2B,30260.0,COMPLETED,141036.0,POINT (-74.06684489999999 4.681527),52065.0,POINT (-74.0771132 4.6547041),149,67588.0,POINT (-74.1563294 4.6057898),Casa,0,False,True,2026-11-11
257033,353328,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-18 12:41:34.419000-05:00,2026-11-11 14:52:00-05:00,2026-11-11 15:53:00-05:00,70934,,2026-11-11 12:41:34.338000-05:00,2026-11-11 15:00:00-05:00,B2B,68221.0,FAILED,10.0,POINT (-74.075015 4.69416),120217.0,POINT (-74.0458262 4.6674129),149,128219.0,POINT (-74.19197489999999 4.6331451),Casa,0,False,True,2026-11-11
257437,353756,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-19 08:15:50.415000-05:00,2026-11-11 10:17:00-05:00,2026-11-11 12:32:00-05:00,11988,,2026-11-11 08:15:50.350000-05:00,2026-11-11 11:30:00-05:00,B2B,67165.0,COMPLETED,128585.0,POINT (-74.0543387 4.6761102),28555.0,POINT (-74.0780903 4.6972938),149,20721.0,POINT (-74.0286017 4.9203296),casa,0,False,True,2026-11-11
259197,355628,2.0,Alfred Transport,VEHICLE_TRANSPORTATION,45000.0,2025-06-24 12:30:08.290000-05:00,2026-11-11 14:32:19-05:00,2026-11-11 16:06:50-05:00,5832,,2026-11-11 12:30:08.230000-05:00,2026-11-11 15:00:00-05:00,B2C,78598.0,COMPLETED,141683.0,POINT (-74.06967879999999 4.667919599999999),141626.0,POINT (-74.0381205 4.8760822),149,98373.0,POINT (-74.0805306 4.755374499999999),casa,0,False,True,2026-11-11
259623,356078,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,52988.0,2025-06-25 09:21:14.358000-05:00,2026-11-11 11:23:00-05:00,2026-11-11 12:52:00-05:00,719,,2026-11-11 09:21:14.288000-05:00,2026-11-11 11:30:00-05:00,B2B,19528.0,COMPLETED,141801.0,POINT (-74.0312738 4.705906500000001),1.0,POINT (-74.045085 4.777223),149,9575.0,POINT (-74.1474839 4.6118768),Apartamento,0,False,True,2026-11-11
260882,357426,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-27 08:57:32.801000-05:00,2026-11-11 15:24:00-05:00,2026-11-11 16:27:00-05:00,70431,,2026-11-11 08:57:32.733000-05:00,2026-11-11 15:30:00-05:00,B2B,30027.0,COMPLETED,15.0,POINT (-74.065413 4.759951),141872.0,POINT (-74.05344869999999 4.6868867),149,126994.0,POINT (-74.1988555 4.5810069),Casa,0,False,True,2026-11-11
260966,357514,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-27 11:25:27.727000-05:00,2026-11-11 16:25:00-05:00,2026-11-11 18:27:00-05:00,2331,,2026-11-11 11:25:27.643000-05:00,2026-11-11 16:30:00-05:00,B2B,66600.0,COMPLETED,103744.0,POINT (-74.0664901 4.6872453),103743.0,POINT (-74.0279516 4.6998693),149,56572.0,POINT (-74.2240796 4.5898388),Casa,0,False,True,2026-11-11
