city,date,batch_id,seed,num_inserted,vt_labors,extra_time,dist,valid
149,2026-11-11,3,1,1,45,1170.0,308.4,True
149,2026-11-11,3,2,1,45,1170.0,310.35,True
149,2026-11-11,3,3,1,45,1170.0,318.46,True
149,2026-11-11,3,4,1,45,1170.0,315.68,True
149,2026-11-11,3,6,1,45,1170.0,318.46,True
149,2026-11-11,3,5,1,45,1170.0,301.04,True
149,2026-11-11,3,7,1,45,1170.0,305.68,True
149,2026-11-11,3,8,1,45,1170.0,310.35,True
149,2026-11-11,3,9,1,45,1170.0,303.81,True
149,2026-11-11,3,11,1,45,1170.0,305.68,True
149,2026-11-11,3,10,1,45,1170.0,312.95,True
149,2026-11-11,3,12,1,45,1170.0,310.35,True
149,2026-11-11,3,13,1,45,1170.0,312.89,True
149,2026-11-11,3,15,1,45,1170.0,305.68,True
149,2026-11-11,3,14,1,45,1170.0,315.0,True
149,2026-11-11,3,17,1,45,1170.0,303.81,True
149,2026-11-11,3,16,1,45,1170.0,310.35,True
149,2026-11-11,3,18,1,45,1170.0,315.68,True
149,2026-11-11,3,19,1,45,1170.0,303.81,True
149,2026-11-11,3,20,1,45,1170.0,305.68,True
149,2026-11-11,3,21,1,45,1170.0,315.68,True
149,2026-11-11,3,22,1,45,1170.0,312.95,True
149,2026-11-11,3,23,1,45,1170.0,308.4,True
149,2026-11-11,3,24,1,45,1170.0,305.68,True
149,2026-11-11,3,25,1,45,1170.0,312.95,True
149,2026-11-11,3,26,1,45,1170.0,315.68,True
149,2026-11-11,3,27,1,45,1170.0,305.68,True
149,2026-11-11,3,28,1,45,1170.0,312.89,True
149,2026-11-11,3,30,1,45,1170.0,308.4,True
149,2026-11-11,3,29,1,45,1170.0,318.46,True
149,2026-11-11,3,31,1,45,1170.0,305.68,True
149,2026-11-11,3,32,1,45,1170.0,315.0,True
149,2026-11-11,3,33,1,45,1170.0,318.46,True
149,2026-11-11,3,35,1,45,1170.0,310.35,True
149,2026-11-11,3,34,1,45,1170.0,315.0,True
149,2026-11-11,3,36,1,45,1170.0,305.68,True
149,2026-11-11,3,37,1,45,1170.0,301.04,True
149,2026-11-11,3,38,1,45,1170.0,305.68,True
149,2026-11-11,3,39,1,45,1170.0,301.04,True
149,2026-11-11,3,41,1,45,1170.0,301.04,True
149,2026-11-11,3,40,1,45,1170.0,301.04,True
149,2026-11-11,3,42,1,45,1170.0,308.4,True
149,2026-11-11,3,43,1,45,1170.0,310.35,True
149,2026-11-11,3,44,1,45,1170.0,312.89,True
149,2026-11-11,3,45,1,45,1170.0,312.89,True
149,2026-11-11,3,46,1,45,1170.0,303.81,True
149,2026-11-11,3,47,1,45,1170.0,315.68,True
149,2026-11-11,3,48,1,45,1170.0,312.95,True
149,2026-11-11,3,49,1,45,1170.0,305.68,True
149,2026-11-11,3,50,1,45,1170.0,312.89,True
149,2026-11-11,3,51,1,45,1170.0,312.95,True
149,2026-11-11,3,52,1,45,1170.0,308.4,True
149,2026-11-11,3,53,1,45,1170.0,312.89,True
149,2026-11-11,3,54,1,45,1170.0,318.46,True
149,2026-11-11,3,55,1,45,1170.0,315.0,True
149,2026-11-11,3,56,1,45,1170.0,312.89,True
149,2026-11-11,3,57,1,45,1170.0,308.4,True
149,2026-11-11,3,58,1,45,1170.0,310.35,True
149,2026-11-11,3,59,1,45,1170.0,305.68,True
149,2026-11-11,3,60,1,45,1170.0,312.95,True
149,2026-11-11,3,61,1,45,1170.0,318.46,True
149,2026-11-11,3,62,1,45,1170.0,312.95,True
149,2026-11-11,3,64,1,45,1170.0,308.4,True
149,2026-11-11,3,63,1,45,1170.0,310.35,True
149,2026-11-11,3,65,1,45,1170.0,315.68,True
149,2026-11-11,3,66,1,45,1170.0,308.4,True
149,2026-11-11,3,67,1,45,1170.0,303.81,True
149,2026-11-11,3,68,1,45,1170.0,305.68,True
149,2026-11-11,3,69,1,45,1170.0,312.95,True
149,2026-11-11,3,70,1,45,1170.0,301.04,True
149,2026-11-11,3,71,1,45,1170.0,310.35,True
149,2026-11-11,3,72,1,45,1170.0,315.0,True
149,2026-11-11,3,75,1,45,1170.0,312.89,True
149,2026-11-11,3,73,1,45,1170.0,303.81,True
149,2026-11-11,3,74,1,45,1170.0,303.81,True
149,2026-11-11,3,76,1,45,1170.0,315.0,True
149,2026-11-11,3,77,1,45,1170.0,318.46,True
149,2026-11-11,3,78,1,45,1170.0,305.68,True
149,2026-11-11,3,79,1,45,1170.0,308.4,True
149,2026-11-11,3,80,1,45,1170.0,312.95,True
149,2026-11-11,3,81,1,45,1170.0,308.4,True
149,2026-11-11,3,82,1,45,1170.0,303.81,True
149,2026-11-11,3,84,1,45,1170.0,305.68,True
149,2026-11-11,3,83,1,45,1170.0,308.4,True
149,2026-11-11,3,85,1,45,1170.0,312.95,True
149,2026-11-11,3,86,1,45,1170.0,310.35,True
