city,date,batch_id,seed,num_inserted,vt_labors,extra_time,dist,valid
149,2026-11-11,1,2,3,83,2330.3,434.15,True
149,2026-11-11,1,3,3,83,2330.3,441.8,True
149,2026-11-11,1,1,3,83,2330.3,428.44,True
149,2026-11-11,1,4,3,83,2330.3,440.66,True
149,2026-11-11,1,5,3,83,2330.3,442.28,True
149,2026-11-11,1,7,3,83,2330.3,433.57,True
149,2026-11-11,1,6,3,83,2330.3,443.27,True
149,2026-11-11,1,8,3,83,2330.3,451.51,True
149,2026-11-11,1,9,3,83,2330.3,447.07,True
149,2026-11-11,1,10,3,83,2330.3,428.53,True
149,2026-11-11,1,12,3,83,2330.3,446.82,True
149,2026-11-11,1,11,3,83,2330.3,443.27,True
149,2026-11-11,1,13,3,83,2330.3,429.97,True
149,2026-11-11,1,15,3,83,2330.3,446.51,True
149,2026-11-11,1,14,3,83,2330.3,456.55,True
149,2026-11-11,1,16,3,83,2330.3,446.18,True
149,2026-11-11,1,17,3,83,2330.3,432.88,True
149,2026-11-11,1,18,3,83,2330.3,442.28,True
149,2026-11-11,1,19,3,83,2330.3,436.76,True
149,2026-11-11,1,21,3,83,2330.3,446.51,True
149,2026-11-11,1,20,3,83,2330.3,450.06,True
149,2026-11-11,1,22,3,83,2330.3,452.03,True
149,2026-11-11,1,23,3,83,2330.3,443.77,True
149,2026-11-11,1,25,3,83,2330.3,437.92,True
149,2026-11-11,1,24,3,83,2330.3,464.81,True
149,2026-11-11,1,26,3,83,2330.3,441.94,True
149,2026-11-11,1,27,3,83,2330.3,451.17,True
149,2026-11-11,1,28,3,83,2330.3,446.51,True
149,2026-11-11,1,30,3,83,2330.3,425.29,True
149,2026-11-11,1,29,3,83,2330.3,435.01,True
149,2026-11-11,1,32,3,83,2330.3,428.19,True
149,2026-11-11,1,31,3,83,2330.3,429.97,True
149,2026-11-11,1,33,3,83,2330.3,440.91,True
149,2026-11-11,1,34,3,83,2330.3,428.44,True
149,2026-11-11,1,35,3,83,2330.3,438.26,True
149,2026-11-11,1,36,3,83,2330.3,434.04,True
149,2026-11-11,1,37,3,83,2330.3,451.17,True
149,2026-11-11,1,40,3,83,2330.3,445.01,True
149,2026-11-11,1,38,3,83,2330.3,429.97,True
149,2026-11-11,1,39,3,83,2330.3,450.06,True
149,2026-11-11,1,42,3,83,2330.3,434.04,True
149,2026-11-11,1,41,3,83,2330.3,436.43,True
149,2026-11-11,1,44,3,83,2330.3,451.55,True
149,2026-11-11,1,43,3,83,2330.3,424.09,True
