city,date,batch_id,seed,num_inserted,vt_labors,extra_time,dist,valid
149,2026-11-11,1,4,1,114,2306.4,594.83,True
149,2026-11-11,1,1,1,114,2306.4,594.83,True
149,2026-11-11,1,2,1,114,2306.4,594.83,True
149,2026-11-11,1,5,1,114,2306.4,594.83,True
149,2026-11-11,1,6,1,114,2306.4,594.83,True
149,2026-11-11,1,9,1,114,2306.4,594.83,True
149,2026-11-11,1,3,1,114,2306.4,594.83,True
149,2026-11-11,1,8,1,114,2306.4,594.83,True
149,2026-11-11,1,7,1,114,2306.4,594.83,True
149,2026-11-11,1,11,1,114,2306.4,594.83,True
149,2026-11-11,1,10,1,114,2306.4,594.83,True
149,2026-11-11,1,12,1,114,2306.4,594.83,True
149,2026-11-11,1,14,1,114,2306.4,594.83,True
149,2026-11-11,1,16,1,114,2306.4,594.83,True
149,2026-11-11,1,13,1,114,2306.4,594.83,True
149,2026-11-11,1,18,1,114,2306.4,594.83,True
149,2026-11-11,1,17,1,114,2306.4,594.83,True
149,2026-11-11,1,15,1,114,2306.4,594.83,True
149,2026-11-11,1,19,1,114,2306.4,594.83,True
149,2026-11-11,1,20,1,114,2306.4,594.83,True
149,2026-11-11,1,21,1,114,2306.4,594.83,True
149,2026-11-11,1,22,1,114,2306.4,594.83,True
149,2026-11-11,1,24,1,114,2306.4,594.83,True
149,2026-11-11,1,25,1,114,2306.4,594.83,True
149,2026-11-11,1,23,1,114,2306.4,594.83,True
149,2026-11-11,1,26,1,114,2306.4,594.83,True
149,2026-11-11,1,27,1,114,2306.4,594.83,True
149,2026-11-11,1,28,1,114,2306.4,594.83,True
149,2026-11-11,1,29,1,114,2306.4,594.83,True
149,2026-11-11,1,30,1,114,2306.4,594.83,True
149,2026-11-11,1,31,1,114,2306.4,594.83,True
149,2026-11-11,1,32,1,114,2306.4,594.83,True
149,2026-11-11,1,33,1,114,2306.4,594.83,True
149,2026-11-11,1,34,1,114,2306.4,594.83,True
149,2026-11-11,1,35,1,114,2306.4,594.83,True
149,2026-11-11,1,36,1,114,2306.4,594.83,True
149,2026-11-11,1,38,1,114,2306.4,594.83,True
149,2026-11-11,1,37,1,114,2306.4,594.83,True
149,2026-11-11,1,40,1,114,2306.4,594.83,True
149,2026-11-11,1,39,1,114,2306.4,594.83,True
149,2026-11-11,1,43,1,114,2306.4,594.83,True
149,2026-11-11,1,41,1,114,2306.4,594.83,True
149,2026-11-11,1,42,1,114,2306.4,594.83,True
149,2026-11-11,1,44,1,114,2306.4,594.83,True
149,2026-11-11,1,45,1,114,2306.4,594.83,True
149,2026-11-11,1,46,1,114,2306.4,594.83,True
149,2026-11-11,1,47,1,114,2306.4,594.83,True
149,2026-11-11,1,48,1,114,2306.4,594.83,True
149,2026-11-11,1,49,1,114,2306.4,594.83,True
149,2026-11-11,1,51,1,114,2306.4,594.83,True
149,2026-11-11,1,50,1,114,2306.4,594.83,True
149,2026-11-11,1,53,1,114,2306.4,594.83,True
149,2026-11-11,1,52,1,114,2306.4,594.83,True
149,2026-11-11,1,54,1,114,2306.4,594.83,True
149,2026-11-11,1,55,1,114,2306.4,594.83,True
149,2026-11-11,1,57,1,114,2306.4,594.83,True
149,2026-11-11,1,59,1,114,2306.4,594.83,True
149,2026-11-11,1,60,1,114,2306.4,594.83,True
149,2026-11-11,1,58,1,114,2306.4,594.83,True
149,2026-11-11,1,61,1,114,2306.4,594.83,True
149,2026-11-11,1,56,1,114,2306.4,594.83,True
149,2026-11-11,1,62,1,114,2306.4,594.83,True
149,2026-11-11,1,63,1,114,2306.4,594.83,True
149,2026-11-11,1,64,1,114,2306.4,594.83,True
149,2026-11-11,1,65,1,114,2306.4,594.83,True
149,2026-11-11,1,66,1,114,2306.4,594.83,True
149,2026-11-11,1,67,1,114,2306.4,594.83,True
149,2026-11-11,1,68,1,114,2306.4,594.83,True
149,2026-11-11,1,71,1,114,2306.4,594.83,True
149,2026-11-11,1,70,1,114,2306.4,594.83,True
149,2026-11-11,1,72,1,114,2306.4,594.83,True
149,2026-11-11,1,73,1,114,2306.4,594.83,True
149,2026-11-11,1,69,1,114,2306.4,594.83,True
149,2026-11-11,1,74,1,114,2306.4,594.83,True
149,2026-11-11,1,75,1,114,2306.4,594.83,True
149,2026-11-11,1,77,1,114,2306.4,594.83,True
149,2026-11-11,1,78,1,114,2306.4,594.83,True
149,2026-11-11,1,76,1,114,2306.4,594.83,True
149,2026-11-11,1,79,1,114,2306.4,594.83,True
149,2026-11-11,1,80,1,114,2306.4,594.83,True
149,2026-11-11,1,81,1,114,2306.4,594.83,True
149,2026-11-11,1,82,1,114,2306.4,594.83,True
149,2026-11-11,1,83,1,114,2306.4,594.83,True
149,2026-11-11,1,84,1,114,2306.4,594.83,True
149,2026-11-11,1,85,1,114,2306.4,594.83,True
149,2026-11-11,1,88,1,114,2306.4,594.83,True
149,2026-11-11,1,87,1,114,2306.4,594.83,True
149,2026-11-11,1,86,1,114,2306.4,594.83,True
149,2026-11-11,1,89,1,114,2306.4,594.83,True
149,2026-11-11,1,90,1,114,2306.4,594.83,True
149,2026-11-11,1,91,1,114,2306.4,594.83,True
149,2026-11-11,1,92,1,114,2306.4,594.83,True
149,2026-11-11,1,93,1,114,2306.4,594.83,True
149,2026-11-11,1,94,1,114,2306.4,594.83,True
149,2026-11-11,1,96,1,114,2306.4,594.83,True
149,2026-11-11,1,97,1,114,2306.4,594.83,True
149,2026-11-11,1,98,1,114,2306.4,594.83,True
149,2026-11-11,1,95,1,114,2306.4,594.83,True
149,2026-11-11,1,99,1,114,2306.4,594.83,True
149,2026-11-11,1,100,1,114,2306.4,594.83,True
149,2026-11-11,1,101,1,114,2306.4,594.83,True
149,2026-11-11,1,102,1,114,2306.4,594.83,True
149,2026-11-11,1,103,1,114,2306.4,594.83,True
149,2026-11-11,1,104,1,114,2306.4,594.83,True
149,2026-11-11,1,106,1,114,2306.4,594.83,True
149,2026-11-11,1,105,1,114,2306.4,594.83,True
149,2026-11-11,1,107,1,114,2306.4,594.83,True
149,2026-11-11,1,110,1,114,2306.4,594.83,True
149,2026-11-11,1,108,1,114,2306.4,594.83,True
149,2026-11-11,1,109,1,114,2306.4,594.83,True
149,2026-11-11,1,111,1,114,2306.4,594.83,True
149,2026-11-11,1,112,1,114,2306.4,594.83,True
149,2026-11-11,1,113,1,114,2306.4,594.83,True
149,2026-11-11,1,115,1,114,2306.4,594.83,True
149,2026-11-11,1,114,1,114,2306.4,594.83,True
149,2026-11-11,1,116,1,114,2306.4,594.83,True
149,2026-11-11,1,117,1,114,2306.4,594.83,True
149,2026-11-11,1,118,1,114,2306.4,594.83,True
149,2026-11-11,1,119,1,114,2306.4,594.83,True
149,2026-11-11,1,121,1,114,2306.4,594.83,True
149,2026-11-11,1,120,1,114,2306.4,594.83,True
149,2026-11-11,1,122,1,114,2306.4,594.83,True
149,2026-11-11,1,123,1,114,2306.4,594.83,True
149,2026-11-11,1,124,1,114,2306.4,594.83,True
149,2026-11-11,1,125,1,114,2306.4,594.83,True
149,2026-11-11,1,126,1,114,2306.4,594.83,True
149,2026-11-11,1,127,1,114,2306.4,594.83,True
149,2026-11-11,1,128,1,114,2306.4,594.83,True
149,2026-11-11,1,130,1,114,2306.4,594.83,True
149,2026-11-11,1,129,1,114,2306.4,594.83,True
149,2026-11-11,1,131,1,114,2306.4,594.83,True
149,2026-11-11,1,132,1,114,2306.4,594.83,True
149,2026-11-11,1,133,1,114,2306.4,594.83,True
149,2026-11-11,1,134,1,114,2306.4,594.83,True
149,2026-11-11,1,135,1,114,2306.4,594.83,True
149,2026-11-11,1,136,1,114,2306.4,594.83,True
149,2026-11-11,1,138,1,114,2306.4,594.83,True
149,2026-11-11,1,137,1,114,2306.4,594.83,True
149,2026-11-11,1,139,1,114,2306.4,594.83,True
149,2026-11-11,1,140,1,114,2306.4,594.83,True
149,2026-11-11,1,141,1,114,2306.4,594.83,True
