city,date,batch_id,seed,num_inserted,vt_labors,extra_time,dist,valid
149,2026-11-11,3,1,1,81,2190.0,437.74,True
149,2026-11-11,3,2,1,81,2190.0,437.96,True
149,2026-11-11,3,4,1,81,2190.0,437.74,True
149,2026-11-11,3,7,1,81,2190.0,437.74,True
149,2026-11-11,3,6,1,81,2190.0,438.1,True
149,2026-11-11,3,8,1,81,2190.0,436.64,True
149,2026-11-11,3,5,1,81,2190.0,437.96,True
149,2026-11-11,3,3,1,81,2190.0,434.03,True
149,2026-11-11,3,9,1,81,2190.0,436.6,True
149,2026-11-11,3,10,1,81,2190.0,434.47,True
149,2026-11-11,3,11,1,81,2190.0,436.64,True
149,2026-11-11,3,12,1,81,2190.0,436.6,True
149,2026-11-11,3,16,1,81,2190.0,436.6,True
149,2026-11-11,3,13,1,81,2190.0,436.6,True
149,2026-11-11,3,14,1,81,2190.0,436.64,True
149,2026-11-11,3,18,1,81,2190.0,437.74,True
149,2026-11-11,3,15,1,81,2190.0,434.47,True
149,2026-11-11,3,17,1,81,2190.0,437.74,True
149,2026-11-11,3,19,1,81,2190.0,436.6,True
149,2026-11-11,3,20,1,81,2190.0,436.64,True
149,2026-11-11,3,23,1,81,2190.0,436.6,True
149,2026-11-11,3,21,1,81,2190.0,436.6,True
149,2026-11-11,3,22,1,81,2190.0,437.96,True
149,2026-11-11,3,24,1,81,2190.0,438.1,True
149,2026-11-11,3,25,1,81,2190.0,436.64,True
149,2026-11-11,3,26,1,81,2190.0,436.6,True
149,2026-11-11,3,27,1,81,2190.0,436.64,True
149,2026-11-11,3,28,1,81,2190.0,434.47,True
149,2026-11-11,3,31,1,81,2190.0,437.74,True
149,2026-11-11,3,29,1,81,2190.0,434.47,True
149,2026-11-11,3,32,1,81,2190.0,436.6,True
149,2026-11-11,3,33,1,81,2190.0,436.6,True
149,2026-11-11,3,35,1,81,2190.0,436.64,True
149,2026-11-11,3,30,1,81,2190.0,437.74,True
149,2026-11-11,3,36,1,81,2190.0,438.1,True
149,2026-11-11,3,34,1,81,2190.0,434.47,True
149,2026-11-11,3,37,1,81,2190.0,436.64,True
149,2026-11-11,3,38,1,81,2190.0,438.1,True
149,2026-11-11,3,41,1,81,2190.0,436.64,True
149,2026-11-11,3,40,1,81,2190.0,437.96,True
149,2026-11-11,3,39,1,81,2190.0,434.47,True
149,2026-11-11,3,42,1,81,2190.0,438.1,True
149,2026-11-11,3,43,1,81,2190.0,434.47,True
149,2026-11-11,3,44,1,81,2190.0,438.1,True
149,2026-11-11,3,45,1,81,2190.0,437.96,True
149,2026-11-11,3,46,1,81,2190.0,436.6,True
149,2026-11-11,3,47,1,81,2190.0,434.47,True
149,2026-11-11,3,48,1,81,2190.0,436.6,True
149,2026-11-11,3,50,1,81,2190.0,437.96,True
149,2026-11-11,3,49,1,81,2190.0,434.03,True
149,2026-11-11,3,53,1,81,2190.0,438.1,True
149,2026-11-11,3,52,1,81,2190.0,437.74,True
149,2026-11-11,3,54,1,81,2190.0,434.47,True
149,2026-11-11,3,51,1,81,2190.0,436.6,True
149,2026-11-11,3,55,1,81,2190.0,437.96,True
149,2026-11-11,3,56,1,81,2190.0,438.1,True
149,2026-11-11,3,57,1,81,2190.0,437.96,True
149,2026-11-11,3,58,1,81,2190.0,434.03,True
149,2026-11-11,3,59,1,81,2190.0,436.6,True
149,2026-11-11,3,60,1,81,2190.0,436.64,True
149,2026-11-11,3,63,1,81,2190.0,437.96,True
149,2026-11-11,3,61,1,81,2190.0,436.6,True
149,2026-11-11,3,64,1,81,2190.0,436.64,True
149,2026-11-11,3,62,1,81,2190.0,436.64,True
149,2026-11-11,3,66,1,81,2190.0,438.1,True
149,2026-11-11,3,65,1,81,2190.0,437.96,True
149,2026-11-11,3,67,1,81,2190.0,434.03,True
149,2026-11-11,3,68,1,81,2190.0,438.1,True
149,2026-11-11,3,69,1,81,2190.0,438.1,True
149,2026-11-11,3,71,1,81,2190.0,438.1,True
149,2026-11-11,3,72,1,81,2190.0,436.64,True
149,2026-11-11,3,70,1,81,2190.0,434.47,True
149,2026-11-11,3,73,1,81,2190.0,438.1,True
149,2026-11-11,3,74,1,81,2190.0,437.74,True
149,2026-11-11,3,75,1,81,2190.0,436.64,True
149,2026-11-11,3,76,1,81,2190.0,436.6,True
149,2026-11-11,3,78,1,81,2190.0,434.03,True
149,2026-11-11,3,77,1,81,2190.0,434.47,True
149,2026-11-11,3,79,1,81,2190.0,437.96,True
149,2026-11-11,3,80,1,81,2190.0,436.6,True
149,2026-11-11,3,81,1,81,2190.0,436.64,True
149,2026-11-11,3,82,1,81,2190.0,436.64,True
149,2026-11-11,3,83,1,81,2190.0,437.96,True
149,2026-11-11,3,84,1,81,2190.0,437.74,True
149,2026-11-11,3,86,1,81,2190.0,438.1,True
149,2026-11-11,3,87,1,81,2190.0,434.03,True
149,2026-11-11,3,85,1,81,2190.0,438.1,True
149,2026-11-11,3,88,1,81,2190.0,436.64,True
149,2026-11-11,3,89,1,81,2190.0,434.03,True
149,2026-11-11,3,90,1,81,2190.0,437.96,True
149,2026-11-11,3,91,1,81,2190.0,436.6,True
149,2026-11-11,3,93,1,81,2190.0,436.64,True
149,2026-11-11,3,94,1,81,2190.0,437.74,True
149,2026-11-11,3,92,1,81,2190.0,434.47,True
149,2026-11-11,3,97,1,81,2190.0,437.74,True
149,2026-11-11,3,95,1,81,2190.0,438.1,True
149,2026-11-11,3,96,1,81,2190.0,437.74,True
149,2026-11-11,3,100,1,81,2190.0,437.96,True
149,2026-11-11,3,98,1,81,2190.0,436.6,True
149,2026-11-11,3,99,1,81,2190.0,434.03,True
149,2026-11-11,3,101,1,81,2190.0,438.1,True
149,2026-11-11,3,102,1,81,2190.0,437.96,True
149,2026-11-11,3,105,1,81,2190.0,437.74,True
149,2026-11-11,3,103,1,81,2190.0,437.96,True
149,2026-11-11,3,104,1,81,2190.0,437.96,True
149,2026-11-11,3,106,1,81,2190.0,438.1,True
149,2026-11-11,3,108,1,81,2190.0,434.47,True
149,2026-11-11,3,107,1,81,2190.0,437.96,True
149,2026-11-11,3,109,1,81,2190.0,436.6,True
149,2026-11-11,3,111,1,81,2190.0,437.74,True
149,2026-11-11,3,110,1,81,2190.0,434.47,True
149,2026-11-11,3,112,1,81,2190.0,437.74,True
149,2026-11-11,3,113,1,81,2190.0,434.47,True
149,2026-11-11,3,114,1,81,2190.0,434.03,True
149,2026-11-11,3,115,1,81,2190.0,436.64,True
149,2026-11-11,3,117,1,81,2190.0,438.1,True
149,2026-11-11,3,116,1,81,2190.0,434.47,True
149,2026-11-11,3,118,1,81,2190.0,437.74,True
149,2026-11-11,3,119,1,81,2190.0,437.96,True
149,2026-11-11,3,120,1,81,2190.0,437.96,True
149,2026-11-11,3,121,1,81,2190.0,434.47,True
149,2026-11-11,3,122,1,81,2190.0,437.96,True
149,2026-11-11,3,123,1,81,2190.0,436.6,True
149,2026-11-11,3,124,1,81,2190.0,437.96,True
149,2026-11-11,3,125,1,81,2190.0,436.64,True
149,2026-11-11,3,126,1,81,2190.0,438.1,True
149,2026-11-11,3,127,1,81,2190.0,437.74,True
149,2026-11-11,3,128,1,81,2190.0,436.6,True
149,2026-11-11,3,129,1,81,2190.0,436.6,True
149,2026-11-11,3,131,1,81,2190.0,436.6,True
149,2026-11-11,3,132,1,81,2190.0,438.1,True
149,2026-11-11,3,133,1,81,2190.0,436.64,True
149,2026-11-11,3,130,1,81,2190.0,436.64,True
149,2026-11-11,3,134,1,81,2190.0,436.6,True
149,2026-11-11,3,135,1,81,2190.0,437.74,True
149,2026-11-11,3,136,1,81,2190.0,438.1,True
149,2026-11-11,3,137,1,81,2190.0,434.03,True
149,2026-11-11,3,138,1,81,2190.0,437.74,True
149,2026-11-11,3,140,1,81,2190.0,436.64,True
149,2026-11-11,3,139,1,81,2190.0,436.6,True
149,2026-11-11,3,141,1,81,2190.0,436.6,True
149,2026-11-11,3,142,1,81,2190.0,436.6,True
149,2026-11-11,3,143,1,81,2190.0,436.6,True
149,2026-11-11,3,144,1,81,2190.0,437.74,True
149,2026-11-11,3,145,1,81,2190.0,437.96,True
149,2026-11-11,3,146,1,81,2190.0,434.47,True
149,2026-11-11,3,147,1,81,2190.0,437.74,True
149,2026-11-11,3,149,1,81,2190.0,434.47,True
149,2026-11-11,3,148,1,81,2190.0,437.96,True
149,2026-11-11,3,150,1,81,2190.0,437.96,True
149,2026-11-11,3,152,1,81,2190.0,434.47,True
149,2026-11-11,3,151,1,81,2190.0,434.03,True
149,2026-11-11,3,153,1,81,2190.0,438.1,True
149,2026-11-11,3,154,1,81,2190.0,437.74,True
149,2026-11-11,3,155,1,81,2190.0,436.64,True
149,2026-11-11,3,156,1,81,2190.0,436.6,True
149,2026-11-11,3,158,1,81,2190.0,436.64,True
149,2026-11-11,3,157,1,81,2190.0,436.6,True
149,2026-11-11,3,159,1,81,2190.0,434.03,True
149,2026-11-11,3,160,1,81,2190.0,438.1,True
149,2026-11-11,3,161,1,81,2190.0,436.6,True
149,2026-11-11,3,162,1,81,2190.0,437.74,True
149,2026-11-11,3,163,1,81,2190.0,434.03,True
149,2026-11-11,3,164,1,81,2190.0,438.1,True
149,2026-11-11,3,165,1,81,2190.0,438.1,True
149,2026-11-11,3,166,1,81,2190.0,434.47,True
149,2026-11-11,3,167,1,81,2190.0,436.64,True
149,2026-11-11,3,168,1,81,2190.0,437.74,True
149,2026-11-11,3,169,1,81,2190.0,434.03,True
149,2026-11-11,3,170,1,81,2190.0,438.1,True
149,2026-11-11,3,171,1,81,2190.0,434.03,True
149,2026-11-11,3,172,1,81,2190.0,436.64,True
149,2026-11-11,3,173,1,81,2190.0,434.47,True
149,2026-11-11,3,174,1,81,2190.0,436.6,True
149,2026-11-11,3,175,1,81,2190.0,436.64,True
149,2026-11-11,3,176,1,81,2190.0,437.96,True
149,2026-11-11,3,177,1,81,2190.0,436.6,True
149,2026-11-11,3,180,1,81,2190.0,436.6,True
149,2026-11-11,3,179,1,81,2190.0,434.47,True
149,2026-11-11,3,178,1,81,2190.0,437.96,True
149,2026-11-11,3,181,1,81,2190.0,436.6,True
149,2026-11-11,3,183,1,81,2190.0,436.64,True
149,2026-11-11,3,182,1,81,2190.0,437.74,True
149,2026-11-11,3,185,1,81,2190.0,434.47,True
149,2026-11-11,3,184,1,81,2190.0,437.96,True
149,2026-11-11,3,186,1,81,2190.0,438.1,True
149,2026-11-11,3,187,1,81,2190.0,434.47,True
149,2026-11-11,3,188,1,81,2190.0,436.6,True
149,2026-11-11,3,189,1,81,2190.0,436.6,True
149,2026-11-11,3,190,1,81,2190.0,436.64,True
149,2026-11-11,3,191,1,81,2190.0,437.74,True
149,2026-11-11,3,192,1,81,2190.0,437.74,True
149,2026-11-11,3,193,1,81,2190.0,436.64,True
149,2026-11-11,3,194,1,81,2190.0,434.03,True
149,2026-11-11,3,195,1,81,2190.0,434.47,True
149,2026-11-11,3,196,1,81,2190.0,436.6,True
149,2026-11-11,3,198,1,81,2190.0,438.1,True
149,2026-11-11,3,197,1,81,2190.0,434.03,True
149,2026-11-11,3,199,1,81,2190.0,437.96,True
149,2026-11-11,3,201,1,81,2190.0,437.74,True
149,2026-11-11,3,200,1,81,2190.0,434.47,True
149,2026-11-11,3,202,1,81,2190.0,437.96,True
149,2026-11-11,3,203,1,81,2190.0,438.1,True
149,2026-11-11,3,204,1,81,2190.0,437.74,True
149,2026-11-11,3,205,1,81,2190.0,437.74,True
149,2026-11-11,3,206,1,81,2190.0,438.1,True
149,2026-11-11,3,207,1,81,2190.0,434.03,True
149,2026-11-11,3,208,1,81,2190.0,437.74,True
149,2026-11-11,3,210,1,81,2190.0,437.96,True
149,2026-11-11,3,209,1,81,2190.0,437.74,True
149,2026-11-11,3,211,1,81,2190.0,437.74,True
149,2026-11-11,3,213,1,81,2190.0,436.6,True
149,2026-11-11,3,212,1,81,2190.0,434.47,True
149,2026-11-11,3,216,1,81,2190.0,436.64,True
149,2026-11-11,3,214,1,81,2190.0,436.64,True
149,2026-11-11,3,215,1,81,2190.0,434.03,True
149,2026-11-11,3,217,1,81,2190.0,436.64,True
149,2026-11-11,3,218,1,81,2190.0,437.96,True
149,2026-11-11,3,219,1,81,2190.0,434.03,True
149,2026-11-11,3,220,1,81,2190.0,437.96,True
149,2026-11-11,3,222,1,81,2190.0,434.03,True
149,2026-11-11,3,221,1,81,2190.0,436.6,True
149,2026-11-11,3,225,1,81,2190.0,434.03,True
149,2026-11-11,3,224,1,81,2190.0,434.03,True
149,2026-11-11,3,226,1,81,2190.0,434.47,True
149,2026-11-11,3,223,1,81,2190.0,437.74,True
149,2026-11-11,3,227,1,81,2190.0,436.6,True
149,2026-11-11,3,228,1,81,2190.0,434.03,True
149,2026-11-11,3,229,1,81,2190.0,434.03,True
149,2026-11-11,3,230,1,81,2190.0,436.6,True
149,2026-11-11,3,231,1,81,2190.0,437.96,True
149,2026-11-11,3,232,1,81,2190.0,437.74,True
149,2026-11-11,3,233,1,81,2190.0,436.64,True
149,2026-11-11,3,234,1,81,2190.0,437.74,True
149,2026-11-11,3,235,1,81,2190.0,437.96,True
149,2026-11-11,3,236,1,81,2190.0,434.03,True
149,2026-11-11,3,237,1,81,2190.0,437.74,True
149,2026-11-11,3,238,1,81,2190.0,436.6,True
149,2026-11-11,3,239,1,81,2190.0,437.96,True
149,2026-11-11,3,240,1,81,2190.0,434.47,True
149,2026-11-11,3,241,1,81,2190.0,436.6,True
149,2026-11-11,3,242,1,81,2190.0,434.03,True
149,2026-11-11,3,244,1,81,2190.0,436.6,True
149,2026-11-11,3,243,1,81,2190.0,436.6,True
149,2026-11-11,3,245,1,81,2190.0,434.47,True
149,2026-11-11,3,246,1,81,2190.0,437.74,True
149,2026-11-11,3,247,1,81,2190.0,438.1,True
149,2026-11-11,3,249,1,81,2190.0,436.64,True
149,2026-11-11,3,248,1,81,2190.0,434.03,True
149,2026-11-11,3,250,1,81,2190.0,436.6,True
149,2026-11-11,3,252,1,81,2190.0,434.03,True
149,2026-11-11,3,253,1,81,2190.0,434.03,True
149,2026-11-11,3,251,1,81,2190.0,434.47,True
149,2026-11-11,3,254,1,81,2190.0,437.96,True
149,2026-11-11,3,256,1,81,2190.0,437.74,True
149,2026-11-11,3,255,1,81,2190.0,437.74,True
149,2026-11-11,3,257,1,81,2190.0,438.1,True
149,2026-11-11,3,258,1,81,2190.0,434.03,True
149,2026-11-11,3,259,1,81,2190.0,436.64,True
149,2026-11-11,3,262,1,81,2190.0,434.03,True
149,2026-11-11,3,260,1,81,2190.0,434.03,True
149,2026-11-11,3,261,1,81,2190.0,436.64,True
149,2026-11-11,3,263,1,81,2190.0,434.03,True
149,2026-11-11,3,266,1,81,2190.0,436.6,True
149,2026-11-11,3,264,1,81,2190.0,437.74,True
149,2026-11-11,3,265,1,81,2190.0,437.74,True
149,2026-11-11,3,268,1,81,2190.0,434.03,True
149,2026-11-11,3,267,1,81,2190.0,437.74,True
149,2026-11-11,3,270,1,81,2190.0,434.47,True
149,2026-11-11,3,269,1,81,2190.0,434.03,True
149,2026-11-11,3,271,1,81,2190.0,434.47,True
149,2026-11-11,3,272,1,81,2190.0,434.47,True
149,2026-11-11,3,274,1,81,2190.0,436.6,True
149,2026-11-11,3,273,1,81,2190.0,434.47,True
149,2026-11-11,3,275,1,81,2190.0,436.64,True
149,2026-11-11,3,276,1,81,2190.0,436.64,True
149,2026-11-11,3,278,1,81,2190.0,436.64,True
149,2026-11-11,3,277,1,81,2190.0,434.03,True
149,2026-11-11,3,279,1,81,2190.0,434.47,True
149,2026-11-11,3,280,1,81,2190.0,436.6,True
149,2026-11-11,3,281,1,81,2190.0,434.03,True
149,2026-11-11,3,282,1,81,2190.0,436.64,True
149,2026-11-11,3,283,1,81,2190.0,437.74,True
149,2026-11-11,3,285,1,81,2190.0,436.6,True
149,2026-11-11,3,284,1,81,2190.0,434.47,True
149,2026-11-11,3,286,1,81,2190.0,438.1,True
149,2026-11-11,3,287,1,81,2190.0,436.64,True
149,2026-11-11,3,288,1,81,2190.0,437.96,True
149,2026-11-11,3,289,1,81,2190.0,437.96,True
149,2026-11-11,3,291,1,81,2190.0,438.1,True
149,2026-11-11,3,290,1,81,2190.0,434.47,True
149,2026-11-11,3,292,1,81,2190.0,438.1,True
149,2026-11-11,3,294,1,81,2190.0,436.6,True
149,2026-11-11,3,293,1,81,2190.0,436.64,True
149,2026-11-11,3,295,1,81,2190.0,437.74,True
149,2026-11-11,3,296,1,81,2190.0,437.96,True
149,2026-11-11,3,298,1,81,2190.0,434.03,True
149,2026-11-11,3,297,1,81,2190.0,438.1,True
149,2026-11-11,3,299,1,81,2190.0,434.03,True
149,2026-11-11,3,300,1,81,2190.0,437.96,True
149,2026-11-11,3,302,1,81,2190.0,434.03,True
149,2026-11-11,3,303,1,81,2190.0,437.96,True
149,2026-11-11,3,304,1,81,2190.0,434.03,True
149,2026-11-11,3,301,1,81,2190.0,434.03,True
149,2026-11-11,3,305,1,81,2190.0,436.64,True
149,2026-11-11,3,306,1,81,2190.0,434.03,True
149,2026-11-11,3,307,1,81,2190.0,437.96,True
149,2026-11-11,3,309,1,81,2190.0,437.96,True
149,2026-11-11,3,308,1,81,2190.0,434.47,True
149,2026-11-11,3,310,1,81,2190.0,436.6,True
149,2026-11-11,3,311,1,81,2190.0,436.6,True
149,2026-11-11,3,313,1,81,2190.0,437.74,True
