service_id,labor_id,labor_type,labor_name,labor_category,labor_price,labor_created_at,labor_start_date,labor_end_date,alfred,shop,created_at,schedule_date,client_type,paying_customer,state_service,start_address_id,start_address_point,end_address_id,end_address_point,city,address_id,address_point,address_name,labor_sequence,is_static,is_dynamic,date
244474,339918,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,57789.0,2025-05-21 14:20:53.690000-05:00,2026-11-11 07:41:00-05:00,2026-11-11 08:33:00-05:00,69860,,2026-10-26 14:20:53.593000-05:00,2026-11-11 08:00:00-05:00,B2B,70094.0,COMPLETED,92785.0,POINT (-74.0269335 4.702149999999999),92786.0,POINT (-74.02394079999999 4.728333399999999),149,125736.0,POINT (-74.0313506 4.7138433),Apartamento,0,True,False,2026-11-11
245396,340889,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-05-23 08:41:15.533000-05:00,2026-11-11 09:14:00-05:00,2026-11-11 10:59:00-05:00,20111,,2026-10-28 08:41:15.452000-05:00,2026-11-11 10:00:00-05:00,B2B,72887.0,COMPLETED,137125.0,POINT (-75.55599800000002 6.2172722),4852.0,POINT (-75.56991479999999 6.2276503),1,25905.0,POINT (-75.594906 6.190818699999999),Apto,0,True,False,2026-11-11
248788,344477,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-05-30 12:46:06.910000-05:00,2026-11-11 14:23:00-05:00,2026-11-11 15:51:00-05:00,12077,,2026-11-06 12:46:06.813000-05:00,2026-11-11 15:30:00-05:00,B2B,31482.0,COMPLETED,43815.0,POINT (-76.5062106 3.5024871),104937.0,POINT (-76.55453539999999 3.4476517),1004,19281.0,POINT (-76.5468388 3.4090961),Apartamento,0,True,False,2026-11-11
249675,345404,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,35000.0,2025-06-02 09:56:24.093000-05:00,2026-11-11 10:49:54-05:00,2026-11-11 12:02:54-05:00,719,,2026-11-10 09:56:24.043000-05:00,2026-11-11 11:00:00-05:00,B2C,24973.0,COMPLETED,100281.0,POINT (-74.034156 4.693568099999999),100281.0,POINT (-74.034156 4.693568099999999),149,9575.0,POINT (-74.1474839 4.6118768),Apartamento,0,True,False,2026-11-11
249675,345405,3.0,Wash and Polish,WASH_AND_POLISH,38000.0,2025-06-02 09:56:24.156000-05:00,2026-11-11 12:02:54-05:00,2026-11-11 13:37:58-05:00,,1461.0,2026-11-10 09:56:24.043000-05:00,2026-11-11 11:00:00-05:00,B2C,24973.0,COMPLETED,100281.0,POINT (-74.034156 4.693568099999999),100281.0,POINT (-74.034156 4.693568099999999),149,92415.0,POINT (-74.0312641 4.6974975),Wash Station 120,1,True,False,2026-11-11
249675,345406,2.0,Alfred Transport,VEHICLE_TRANSPORTATION,35000.0,2025-06-02 09:56:24.211000-05:00,2026-11-11 13:37:58-05:00,2026-11-11 14:14:08-05:00,719,,2026-11-10 09:56:24.043000-05:00,2026-11-11 11:00:00-05:00,B2C,24973.0,COMPLETED,100281.0,POINT (-74.034156 4.693568099999999),100281.0,POINT (-74.034156 4.693568099999999),149,9575.0,POINT (-74.1474839 4.6118768),Apartamento,2,True,False,2026-11-11
249831,345587,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,80663.0,2025-06-03 09:39:10.876000-05:00,2026-11-11 06:43:00-05:00,2026-11-11 09:42:00-05:00,5832,,2026-11-09 09:39:10.805000-05:00,2026-11-11 07:00:00-05:00,B2B,74157.0,COMPLETED,138680.0,POINT (-74.0635145 4.86625),88962.0,POINT (-74.0664381 4.6704091),149,98373.0,POINT (-74.0805306 4.755374499999999),casa,0,True,False,2026-11-11
249873,345632,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-03 11:09:39.180000-05:00,2026-11-11 08:39:00-05:00,2026-11-11 11:51:00-05:00,6229,,2026-11-10 11:09:39.107000-05:00,2026-11-11 09:30:00-05:00,B2B,55818.0,COMPLETED,10.0,POINT (-74.075015 4.69416),134099.0,POINT (-74.0994147 4.553125899999999),149,11727.0,POINT (-74.0583698 4.6510839),Casa,0,True,False,2026-11-11
249883,345642,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,74485.0,2025-06-03 11:35:37.240000-05:00,2026-11-11 06:53:00-05:00,2026-11-11 11:04:00-05:00,719,,2026-11-04 11:35:37.173000-05:00,2026-11-11 07:00:00-05:00,B2B,64404.0,COMPLETED,138727.0,POINT (-74.0621109 4.6530174),138728.0,POINT (-74.1404521 4.7437457),149,9575.0,POINT (-74.1474839 4.6118768),Apartamento,0,True,False,2026-11-11
250030,345800,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,52440.0,2025-06-03 16:06:49.281000-05:00,2026-11-11 08:33:00-05:00,2026-11-11 08:35:00-05:00,71852,,2026-11-10 16:06:49.211000-05:00,2026-11-11 09:00:00-05:00,B2B,25807.0,FAILED,119703.0,POINT (-74.8076879 11.0069923),65729.0,POINT (-74.8061993 11.0039507),126,130778.0,POINT (-74.7938234 10.9313923),Casa,0,True,False,2026-11-11
250394,346187,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-06-04 09:57:47.863000-05:00,2026-11-11 07:04:00-05:00,2026-11-11 08:54:00-05:00,10491,,2026-11-06 09:57:47.797000-05:00,2026-11-11 08:00:00-05:00,B2B,34226.0,COMPLETED,138898.0,POINT (-75.6095 6.2387477),102162.0,POINT (-75.564082 6.2082589),1,16770.0,POINT (-75.5948708 6.222133500000001),casa,0,True,False,2026-11-11
250407,346204,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-04 10:28:36.343000-05:00,2026-11-11 09:54:00-05:00,2026-11-11 11:40:00-05:00,5366,,2026-11-10 10:28:36.272000-05:00,2026-11-11 09:30:00-05:00,B2B,66600.0,COMPLETED,138908.0,POINT (-74.0664901 4.6872453),138909.0,POINT (-74.0517952 4.6801625),149,93651.0,POINT (-74.08878779999999 4.7315578),ALFRED,0,True,False,2026-11-11
250451,346255,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-06-04 11:46:27.938000-05:00,2026-11-11 09:08:00-05:00,2026-11-11 10:19:00-05:00,10491,,2026-11-10 11:46:27.845000-05:00,2026-11-11 10:00:00-05:00,B2B,67756.0,COMPLETED,138944.0,POINT (-75.572113 6.272201000000001),102162.0,POINT (-75.564082 6.2082589),1,16770.0,POINT (-75.5948708 6.222133500000001),casa,0,True,False,2026-11-11
250497,346306,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-06-04 13:53:17.510000-05:00,2026-11-11 15:34:00-05:00,2026-11-11 16:56:00-05:00,10491,,2026-11-05 13:53:17.433000-05:00,2026-11-11 16:30:00-05:00,B2B,68419.0,COMPLETED,107255.0,POINT (-75.5806509 6.24515),102162.0,POINT (-75.564082 6.2082589),1,16770.0,POINT (-75.5948708 6.222133500000001),casa,0,True,False,2026-11-11
250514,346327,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,57789.0,2025-06-04 14:35:04.619000-05:00,2026-11-11 06:39:00-05:00,2026-11-11 08:18:00-05:00,2036,,2026-11-09 14:35:04.536000-05:00,2026-11-11 07:50:00-05:00,B2B,70094.0,COMPLETED,138980.0,POINT (-75.575183 6.2384222),83418.0,POINT (-75.6083692 6.2160936),1,55748.0,POINT (-75.55748439999999 6.252939599999999),Apartamento,0,True,False,2026-11-11
250547,346361,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,82789.0,2025-06-04 15:27:38.272000-05:00,2026-11-11 12:02:00-05:00,2026-11-11 14:12:00-05:00,26348,,2026-11-10 15:27:38.206000-05:00,2026-11-11 12:00:00-05:00,B2B,70078.0,COMPLETED,72445.0,POINT (-74.0553552 4.7209942),135461.0,POINT (-74.1764369 4.6950584),149,35906.0,POINT (-74.10570919999999 4.7142156),Casa,0,True,False,2026-11-11
250598,346416,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-04 16:44:41.082000-05:00,2026-11-11 13:27:00-05:00,2026-11-11 14:47:00-05:00,6229,,2026-11-10 16:44:41.023000-05:00,2026-11-11 15:00:00-05:00,B2B,26723.0,COMPLETED,21923.0,POINT (-74.0678728 4.6711387),139012.0,POINT (-74.031745 4.7220171),149,11727.0,POINT (-74.0583698 4.6510839),Casa,0,True,False,2026-11-11
251161,347025,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,57789.0,2025-06-05 17:09:44.363000-05:00,2026-11-11 09:45:00-05:00,2026-11-11 11:18:00-05:00,2331,,2026-11-10 17:09:44.305000-05:00,2026-11-11 10:00:00-05:00,B2B,71684.0,COMPLETED,138670.0,POINT (-74.109871 4.6291153),138669.0,POINT (-74.154209 4.6173567),149,56572.0,POINT (-74.2240796 4.5898388),Casa,0,True,False,2026-11-11
