city,date,batch_id,seed,num_inserted,vt_labors,extra_time,dist,valid
149,2026-11-11,1,3,4,40,1570.9,294.93,True
149,2026-11-11,1,2,4,40,1570.9,250.91,True
149,2026-11-11,1,1,4,40,1570.9,285.85,True
149,2026-11-11,1,5,4,40,1570.9,285.06,True
149,2026-11-11,1,6,4,40,1570.9,277.45,True
149,2026-11-11,1,7,4,40,1570.9,280.85,True
149,2026-11-11,1,4,4,40,1570.9,274.16,True
149,2026-11-11,1,9,4,40,1570.9,283.23,True
149,2026-11-11,1,8,4,40,1570.9,291.57,True
149,2026-11-11,1,10,4,40,1570.9,303.32,True
149,2026-11-11,1,11,4,40,1570.9,298.28,True
149,2026-11-11,1,12,4,40,1570.9,256.81,True
149,2026-11-11,1,13,4,40,1570.9,249.06,True
149,2026-11-11,1,15,4,40,1570.9,265.11,True
149,2026-11-11,1,14,4,40,1570.9,270.48,True
149,2026-11-11,1,16,4,40,1570.9,277.69,True
149,2026-11-11,1,17,4,40,1570.9,298.71,True
149,2026-11-11,1,18,4,40,1570.9,276.09,True
149,2026-11-11,1,20,4,40,1570.9,236.0,True
149,2026-11-11,1,19,4,40,1570.9,257.01,True
149,2026-11-11,1,21,4,40,1570.9,267.93,True
149,2026-11-11,1,22,4,40,1570.9,293.1,True
149,2026-11-11,1,24,4,40,1570.9,260.04,True
149,2026-11-11,1,23,4,40,1570.9,248.83,True
149,2026-11-11,1,25,4,40,1570.9,282.77,True
149,2026-11-11,1,26,4,40,1570.9,289.42,True
149,2026-11-11,1,27,4,40,1570.9,273.69,True
149,2026-11-11,1,28,4,40,1570.9,269.43,True
149,2026-11-11,1,29,4,40,1570.9,245.66,True
149,2026-11-11,1,30,4,40,1570.9,244.98,True
149,2026-11-11,1,31,4,40,1570.9,256.43,True
149,2026-11-11,1,32,4,40,1570.9,280.66,True
149,2026-11-11,1,33,4,40,1570.9,286.39,True
149,2026-11-11,1,34,4,40,1570.9,273.83,True
149,2026-11-11,1,35,4,40,1570.9,237.36,True
149,2026-11-11,1,36,4,40,1570.9,270.38,True
149,2026-11-11,1,37,4,40,1570.9,276.99,True
149,2026-11-11,1,38,4,40,1570.9,273.69,True
149,2026-11-11,1,39,4,40,1570.9,278.76,True
149,2026-11-11,1,41,4,40,1570.9,279.91,True
149,2026-11-11,1,40,4,40,1570.9,263.19,True
149,2026-11-11,1,42,4,40,1570.9,270.68,True
149,2026-11-11,1,43,4,40,1570.9,266.67,True
149,2026-11-11,1,44,4,40,1570.9,273.9,True
149,2026-11-11,1,45,4,40,1570.9,277.69,True
149,2026-11-11,1,47,4,40,1570.9,260.67,True
149,2026-11-11,1,46,4,40,1570.9,256.43,True
149,2026-11-11,1,48,4,40,1570.9,295.94,True
149,2026-11-11,1,50,4,40,1570.9,254.01,True
149,2026-11-11,1,51,4,40,1570.9,279.88,True
149,2026-11-11,1,49,4,40,1570.9,291.7,True
149,2026-11-11,1,52,4,40,1570.9,263.82,True
149,2026-11-11,1,53,4,40,1570.9,275.45,True
149,2026-11-11,1,54,4,40,1570.9,279.87,True
149,2026-11-11,1,55,4,40,1570.9,293.93,True
149,2026-11-11,1,56,4,40,1570.9,245.09,True
149,2026-11-11,1,57,4,40,1570.9,244.94,True
149,2026-11-11,1,58,4,40,1570.9,281.23,True
149,2026-11-11,1,59,4,40,1570.9,277.45,True
149,2026-11-11,1,60,4,40,1570.9,252.2,True
149,2026-11-11,1,61,4,40,1570.9,273.0,True
149,2026-11-11,1,62,4,40,1570.9,250.91,True
149,2026-11-11,1,63,4,40,1570.9,263.3,True
149,2026-11-11,1,64,4,40,1570.9,261.02,True
149,2026-11-11,1,65,4,40,1570.9,292.31,True
149,2026-11-11,1,66,4,40,1570.9,268.25,True
149,2026-11-11,1,67,4,40,1570.9,265.25,True
149,2026-11-11,1,68,4,40,1570.9,291.85,True
149,2026-11-11,1,69,4,40,1570.9,278.24,True
149,2026-11-11,1,70,4,40,1570.9,259.44,True
149,2026-11-11,1,72,4,40,1570.9,268.76,True
149,2026-11-11,1,73,4,40,1570.9,278.88,True
149,2026-11-11,1,74,4,40,1570.9,259.43,True
149,2026-11-11,1,76,4,40,1570.9,248.21,True
149,2026-11-11,1,71,4,40,1570.9,267.97,True
149,2026-11-11,1,75,4,40,1570.9,266.67,True
149,2026-11-11,1,77,4,40,1570.9,270.09,True
149,2026-11-11,1,78,4,40,1570.9,272.25,True
149,2026-11-11,1,80,4,40,1570.9,257.01,True
149,2026-11-11,1,79,4,40,1570.9,278.27,True
149,2026-11-11,1,81,4,40,1570.9,260.66,True
149,2026-11-11,1,82,4,40,1570.9,266.44,True
149,2026-11-11,1,83,4,40,1570.9,283.46,True
149,2026-11-11,1,84,4,40,1570.9,285.06,True
149,2026-11-11,1,85,4,40,1570.9,291.51,True
149,2026-11-11,1,86,4,40,1570.9,289.31,True
149,2026-11-11,1,87,4,40,1570.9,304.49,True
149,2026-11-11,1,88,4,40,1570.9,256.87,True
149,2026-11-11,1,89,4,40,1570.9,269.82,True
149,2026-11-11,1,90,4,40,1570.9,288.72,True
149,2026-11-11,1,91,4,40,1570.9,265.11,True
149,2026-11-11,1,92,4,40,1570.9,267.8,True
