service_id,labor_id,labor_type,labor_name,labor_category,labor_price,labor_created_at,labor_start_date,labor_end_date,alfred,shop,created_at,schedule_date,client_type,paying_customer,state_service,start_address_id,start_address_point,end_address_id,end_address_point,city,address_id,address_point,address_name,labor_sequence,is_static,is_dynamic,date
250880,346715,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-05 07:42:09.967000-05:00,2026-11-11 13:37:00-05:00,2026-11-11 15:36:00-05:00,2036,,2026-11-11 07:42:09.907000-05:00,2026-11-11 14:30:00-05:00,B2B,72887.0,COMPLETED,139072.0,POINT (-75.5672657 6.2203215),4849.0,POINT (-75.5697983 6.227549600000001),1,55748.0,POINT (-75.55748439999999 6.252939599999999),Apartamento,0,False,True,2026-11-11
252434,348356,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-09 08:54:02.007000-05:00,2026-11-11 14:09:00-05:00,2026-11-11 15:18:00-05:00,26348,,2026-11-11 08:54:01.921000-05:00,2026-11-11 15:00:00-05:00,B2B,68221.0,COMPLETED,10.0,POINT (-74.075015 4.69416),109517.0,POINT (-74.0529213 4.6559645),149,35906.0,POINT (-74.10570919999999 4.7142156),Casa,0,False,True,2026-11-11
253518,349538,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-11 08:31:19.397000-05:00,2026-11-11 14:02:00-05:00,2026-11-11 15:30:00-05:00,10451,,2026-11-11 08:31:19.331000-05:00,2026-11-11 14:00:00-05:00,B2B,69933.0,COMPLETED,28798.0,POINT (-74.08720430000001 4.6760977),139581.0,POINT (-74.0676022 4.618247800000001),149,16688.0,POINT (-74.0202608 4.6664181),casa,0,False,True,2026-11-11
253520,349540,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-11 08:33:34.609000-05:00,2026-11-11 10:19:00-05:00,2026-11-11 11:27:00-05:00,6412,,2026-11-11 08:33:34.548000-05:00,2026-11-11 11:00:00-05:00,B2B,30027.0,COMPLETED,138729.0,POINT (-73.1388814 7.086310699999999),54923.0,POINT (-73.1122063 7.118024300000002),844,12312.0,POINT (-73.1037471 7.0910492),Apartamento,0,False,True,2026-11-11
253526,349548,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-11 08:48:54.680000-05:00,2026-11-11 11:40:00-05:00,2026-11-11 12:24:00-05:00,70431,,2026-11-11 08:48:54.618000-05:00,2026-11-11 12:00:00-05:00,B2B,20261.0,COMPLETED,88962.0,POINT (-74.0664381 4.6704091),139921.0,POINT (-74.0681094 4.6387792),149,126994.0,POINT (-74.1988555 4.5810069),Casa,0,False,True,2026-11-11
254828,350980,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-13 12:25:39.888000-05:00,2026-11-11 16:53:00-05:00,2026-11-11 19:10:00-05:00,10449,,2026-11-11 12:25:39.830000-05:00,2026-11-11 17:00:00-05:00,B2B,46829.0,COMPLETED,674.0,POINT (-74.1145559 4.6716483),139386.0,POINT (-74.069493 4.619111000000001),149,16682.0,POINT (-74.1691584 4.6514129),casa,0,False,True,2026-11-11
255809,352021,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-16 11:54:06.702000-05:00,2026-11-11 13:39:00-05:00,2026-11-11 14:26:00-05:00,11988,,2026-11-11 11:54:06.643000-05:00,2026-11-11 14:30:00-05:00,B2B,31424.0,FAILED,136903.0,POINT (-74.0672101 4.738508899999999),17793.0,POINT (-74.05576889999999 4.712595600000001),149,20721.0,POINT (-74.0286017 4.9203296),casa,0,False,True,2026-11-11
256459,352699,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-17 11:48:20.516000-05:00,2026-11-11 14:29:00-05:00,2026-11-11 16:00:00-05:00,69861,,2026-11-11 11:48:20.446000-05:00,2026-11-11 14:30:00-05:00,B2B,55818.0,COMPLETED,10.0,POINT (-74.075015 4.69416),108755.0,POINT (-74.02935269999999 4.728799599999999),149,125737.0,POINT (-74.18022189999999 4.624224),Apartamento,0,False,True,2026-11-11
257579,353907,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-06-19 11:49:17.408000-05:00,2026-11-11 15:23:00-05:00,2026-11-11 17:05:00-05:00,10500,,2026-11-11 11:49:17.351000-05:00,2026-11-11 15:30:00-05:00,B2B,64404.0,COMPLETED,33856.0,POINT (-74.043407 4.744333999999999),141105.0,POINT (-74.10565179999999 4.6589355),149,16797.0,POINT (-74.118284 4.7485876),casa,0,False,True,2026-11-11
260384,356896,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-26 11:04:20.576000-05:00,2026-11-11 14:49:00-05:00,2026-11-11 17:16:00-05:00,70934,,2026-11-11 11:04:20.493000-05:00,2026-11-11 14:30:00-05:00,B2B,66599.0,COMPLETED,107632.0,POINT (-74.0459602 4.7526023),107631.0,POINT (-74.08370049999999 4.620703499999999),149,128219.0,POINT (-74.19197489999999 4.6331451),Casa,0,False,True,2026-11-11
260902,357446,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-27 09:29:58.174000-05:00,2026-11-11 14:25:00-05:00,2026-11-11 15:15:00-05:00,5832,,2026-11-11 09:29:58.097000-05:00,2026-11-11 14:00:00-05:00,B2B,27317.0,COMPLETED,6814.0,POINT (-74.1098914 4.629117399999999),18702.0,POINT (-74.1103095 4.6459248),149,98373.0,POINT (-74.0805306 4.755374499999999),casa,0,False,True,2026-11-11
