city,date,batch_id,seed,num_inserted,vt_labors,extra_time,dist,valid
149,2026-11-11,3,1,2,39,1327.3,243.22,True
149,2026-11-11,3,2,2,39,1327.3,229.54,True
149,2026-11-11,3,3,2,39,1327.3,241.75,True
149,2026-11-11,3,4,2,39,1327.3,224.77,True
149,2026-11-11,3,5,2,39,1327.3,242.25,True
149,2026-11-11,3,6,2,39,1327.3,243.22,True
149,2026-11-11,3,7,2,39,1327.3,236.26,True
149,2026-11-11,3,8,2,39,1327.3,222.36,True
149,2026-11-11,3,10,2,39,1327.3,241.08,True
149,2026-11-11,3,9,2,39,1327.3,238.39,True
149,2026-11-11,3,11,2,39,1327.3,246.88,True
149,2026-11-11,3,14,2,39,1327.3,247.17,True
149,2026-11-11,3,13,2,39,1327.3,245.61,True
149,2026-11-11,3,18,2,39,1327.3,242.25,True
149,2026-11-11,3,15,2,39,1327.3,240.44,True
149,2026-11-11,3,16,2,39,1327.3,257.43,True
149,2026-11-11,3,12,2,39,1327.3,235.38,True
149,2026-11-11,3,17,2,39,1327.3,238.67,True
149,2026-11-11,3,19,2,39,1327.3,241.36,True
149,2026-11-11,3,20,2,39,1327.3,246.83,True
149,2026-11-11,3,21,2,39,1327.3,235.38,True
149,2026-11-11,3,22,2,39,1327.3,239.59,True
149,2026-11-11,3,23,2,39,1327.3,248.56,True
149,2026-11-11,3,24,2,39,1327.3,265.32,True
149,2026-11-11,3,25,2,39,1327.3,263.97,True
149,2026-11-11,3,26,2,39,1327.3,263.97,True
149,2026-11-11,3,28,2,39,1327.3,246.88,True
149,2026-11-11,3,29,2,39,1327.3,241.75,True
149,2026-11-11,3,30,2,39,1327.3,252.79,True
149,2026-11-11,3,27,2,39,1327.3,266.74,True
149,2026-11-11,3,31,2,39,1327.3,238.03,True
149,2026-11-11,3,32,2,39,1327.3,230.85,True
149,2026-11-11,3,33,2,39,1327.3,232.87,True
149,2026-11-11,3,34,2,39,1327.3,250.77,True
149,2026-11-11,3,35,2,39,1327.3,231.95,True
149,2026-11-11,3,36,2,39,1327.3,231.95,True
149,2026-11-11,3,38,2,39,1327.3,267.14,True
149,2026-11-11,3,37,2,39,1327.3,254.14,True
149,2026-11-11,3,39,2,39,1327.3,241.36,True
